gender,occasion,skin_tone,season,temperature,outfit_name,color_palette,image_url,amazon_link,flipkart_link,meesho_link
Female,Travel,Light Cool,Summer,34,Summer Casual Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/haRSQnicDclJDoIwFADQExUIk2hijCwYoqkMDoENqRQoCOVL63gqr-Nt9G3f98OkBLFQ1YqX0wtkRZE8c01phCSyLZVyHFTBRoCWN6vr8n-LNaZzv4z3sRHcaBcGdWQliEWbbc5s8bJYR2ZFL4lmkgEx8PX3UbgoTD1UJFDLR-8-qYn3t5gfUmNNnmMG2Jn4xXskkOUUaaedPufRPdDTBuEiGSICHnbsuxkXmt_8AJHSPhw,https://www.myntra.com/tops/tokyo+talkies/tokyo-talkies-women-yellow-embroidered-cinched-waist-top/12999470/buy?utm_source=chatgpt.com,https://www.only.in/products/902151501-light-yellow-overlock-detail-top?variant=47057720377558&country=IN&currency=INR&utm_source=chatgpt.com,https://dheerajsharma.com/products/pastel-yellow-cotton-crop-top?variant=45114753712293&country=IN&currency=INR&utm_source=chatgpt.com
Female,Travel,Olive,Spring,22,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/PMo3U3icDclhCoIwGADQE5mU6FKIKGJCmOl0YP2JNU1n5sx95vJUXafb1Pv7vp8KoFOeaRYt798dFLkB19aalQoYCD7j8mGqSnadaMv1c_U_bxPmrs_TLeH7CEY4BPisFQ5s7TwQU8Hc6nMkj_TUjItpS2ujCAeNayZtfZd5NdVifOHhQmu1CFkSuUbpZwNtbsVODo7jNwa2ZEyW4F7C6iwIIQlCBzcVU6wozTY_-mc_hQ,https://www.myntra.com/tops/athena/athena-stylish-mint-green-power-shoulders-top/13719146/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/dressberry/dressberry-women-embroidered-cotton-top/33842812/buy?utm_source=chatgpt.com,https://www2.hm.com/en_in/productpage.1316919002.html?crawl=&utm_source=chatgpt.com
Male,Casual,Olive,Spring,20,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/ULMz1HicDcltCoIwAADQE6VEEilEDLQxiWmSYv0J25Yfubm5EW4n6Wrdpt7f9_10xkgd-T4TZLbSMLoyD7HxWm0a0xOPTNzX3SRlL9qD2v8vApiGkJyPF4ucShad3uDahtVtEHgnYk5MeUpULjKYAVePA2pzjtz9CVBRzKp2kLPtqJCYc_xCOn4zJpqpnGiN0-Ba8Z4mwWJD8ANu0Dhb,https://www.urbanofashion.com/products/urbano-fashion-mens-pastel-green-cotton-full-sleeve-regular-fit-casual-solid-shirtshirtsolreg-01-pstgreen?variant=50131064750396&utm_source=chatgpt.com,https://www.snitch.com/men-shirts/slim-fit-viscose-pastel-pink-shirt-4mss3993-03/8661209514146/buy?utm_source=chatgpt.com,https://www.meesho.com/pastel-green-color-popcorn-shirt-for-mentextured-shirt-for-men-men-stylish-shirt/p/7jhn4x?utm_source=chatgpt.com
Male,Casual,Light Warm,Spring,19,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/XbPr53icDcnbDoIgAADQL8oLWFZba5bJaktz3bCXlkjiSERhQ_uo_qe_qfN6vh-mtVRz26aCdIPUtBjpXECrVPqhK2KRprYVa6SsRLlsF_-bB3ExQyStozjzupA7QKEVwJsHp9TkLsKCVTUSxqg3vxeObuEtSc94IHLt7qSfwWbY9wE3jF57sAOTcweSLnOcY-8nnL3Jls_yafTyQFrCscEhRNH0ebnlJ5q-Dj9MAj31,https://www.myntra.com/shirts/urbano+plus/urbano-plus-men-plus-size-spread-collar-mint-cotton-casual-slub-shirt-/37228026/buy?utm_source=chatgpt.com,https://www.tatacliq.com/ad-by-arvind-mint-green-slim-fit-shirt/p-mp000000021918922?utm_source=chatgpt.com,https://www.myntra.com/shirts/highlander/highlander-men-dusty-mint-slim-fit-printed-shirt/30745593/buy?utm_source=chatgpt.com
Female,Travel,Medium Warm,Spring,19,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://assets.myntassets.com/h_1440%2Cq_75%2Cw_1080/v1/assets/images/32414081/2025/5/30/f94423d0-1cf4-4efa-917a-86f86ea6eb6b1748600211033-Mast--Harbour-Women-Tops-5781748600210587-3.jpg,https://www2.hm.com/en_in/productpage.1301431006.html?crawl=&utm_source=chatgpt.com,https://www.myntra.com/tops/mast+%26+harbour/mast--harbour-smocked-ruched-peplum-top/32414100/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/janasya/janasya-womens-mint-green-linen-cotton-solid-a-line-top/33011308/buy?utm_source=chatgpt.com
Male,Casual,Light Cool,Spring,21,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/m1AgWHicDclJDoIwAADAF7EERMHEmIIEwShbWDyR2la2AIWWgL7K7_gbnet8PxXnlO0lifRoelFOsMAfvSKWjENeIxENncSqgdK6L4_j4X97cMOGg-LR71C0ASAhXZtZQJ-ZmfgGvIaWGdskCkjutnG0CxxDz6G8vDSXOufGy651leJGQeYyzdTT522pbE4y0PJRQOFk52R9I0yepRqnq-NimFxAod4LqDJacD_8AWjdPio,https://www.snitch.com/men-shirts/slim-fit-viscose-pastel-pink-shirt-4mss3993-03/8661209514146/buy?utm_source=chatgpt.com,https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-sage-green-solid-casual-cotton-linen-shirt/17353094/buy?utm_source=chatgpt.com,https://www.urbanofashion.com/products/urbano-fashion-mens-pastel-green-cotton-full-sleeve-regular-fit-casual-solid-shirtshirtsolreg-01-pstgreen?variant=50131064750396&utm_source=chatgpt.com
Female,Casual,Deep Warm,Spring,23,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/McKnJ3icDclZCoJAAADQE7lNlgtESIILaoJb-SPjKO4zozOE3qrrdJt6v-_76TmnzJSkFqPtoLxtBF5jIHaMQz4gEZFFYj2hdMDdbb3-z7SixnBQumvxij1NSXodqX5gteNYFmEZp5NMXcYpGaCSQvhAJ92r9TMwnoI3Zi7uTu95ehlALXcuz3qRK469jbjKaboHK9jIlJE7SZDiL9mlr6o4gswP7cMDISmW7gd4tD5z,https://www.myntra.com/tops/dressberry/dressberry-women-embroidered-cotton-top/33842812/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/dressberry/dressberry-women-solid-regular-cotton-top/33842872/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/janasya/janasya-womens-mint-green-linen-cotton-solid-a-line-top/33011308/buy?utm_source=chatgpt.com
Female,Casual,Olive,Spring,22,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/Yj7nxXicDclJDoIwFADQE8loUEiMQRFEcCCIwspgW1qQodIPxmN5HG-jb_u-HwbAhSXLpEX9mwPBE7i3qkQF5FAiCXWNLFjHednS5XPxP8s-YNNDseHvHuR8hL3DWGg8cOH6aFhFfWrvMVWStbut-q7KM0BeIpqp3mjBKRxpijUIlECJXxSH6YxMclgxYUZlkV1jPITKiHfztXM56ZV4HmozuWpaYXdEryu15M5t8wPkHT7C,https://www.myntra.com/saree-blouse/flaher/flaher-mint-green-round-neck-padded-readymade-blouse/18341810/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/chemistry/chemistry-puff-sleeve-georgette-top/24623634/buy?utm_source=chatgpt.com,https://www.only.in/products/902151501-light-yellow-overlock-detail-top?utm_source=chatgpt.com
Female,Casual,Light Warm,Spring,22,Summer Casual Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/1xLMZXicDclJDoIwAADAFykugGBiTNFAoqRuLNoLkVKgpEChJYVP-R9_o3Od76eUkoutppEG9xOXJJvJtFnNCyHfkuI5bmtNlC3ntCn23e5_WwAz28PBNKwpEtHScvwJ8M2QG4L3vevnb241ot7IdgRKTzLdKLLjg8DUNukBjfEqPKO-GK7gUsHYRffQsWpmooowfniBzqPQyQNdsVHcFFOn5y3B5kKRqA4AZD9zID9G,https://www.amazon.in/Leriya-Fashion-Dress-Women-Medium/dp/B0CT3JY8GB?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/dresses/berrylush/berrylush-women-pink-floral-vacay-attire/18814452/buy?utm_source=chatgpt.com,https://www.amazon.in/Leriya-Fashion-Payjama-Two-Piece-XX-Large/dp/B0CM18QXH9?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1
Female,Travel,Light Cool,Spring,19,Summer Casual Outfit,"['#82CA67', '#7276DC', '#8D1474', '#BC3890']",https://images.openai.com/thumbnails/url/-Ls8inicDcltDoIgAADQE5WgFdOttWZUGmCzldW_BENjKCqtj0N1n25T7-_7fkprTR84TlHz7mVsIQY2r72h7O3FVnzIG-30ZWNMVctZO_1fMGfCX_FUYXcxavf35U0U1ACuBSYwBH0eH_LlNq2iFDzxRDAY-50sENZyPiLuZby4StDtDBCwuiYMZccE4fXjQcnprjGWmy4qSU49eG4T5Wm2RRlzVfjevcZU-T--9TxL,https://www.amazon.in/DHRUVI-TRENDZ-DT-W1706-TR799-Multicolour/dp/B0C9DJ36B9?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.amazon.in/TADKEE-Womens-Two-Piece-Sleeve-FN-Full-Sleeve-Cord-125-Aqua-S/dp/B0DPHCCDF9?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/co-ords/lugo/lugo-women-lavender-cotton-blend-co-ords/34634792/buy?utm_source=chatgpt.com
Female,College,Olive,Spring,18,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/Iv11-3icDcltCoIwAADQE01Rsg8hQlJmmkPLxH5JzjknNadboh6nW3Wben_f99MoJaSt64TjYRaKVECV3NSoVA_FsIa7ly6bTgjG6aHf_892ULWDODFiHwEAo4w0GZckSBm2TA4Jpsb91l4XFvQyLZ0RhLM3oiLL5pCgY829eO30ZI7qE1i9mUqs3PVpXlN3ArgMU6tqh4kO5y15booLXiD6AUlMOlM,https://www.meesho.com/aviqq-pastel-aqua-blue-chanderi-silk-embroidered-kurta-pant-dupatta-set-heavy-work-readymade-festive-salwar-suit/p/acjrz1?utm_source=chatgpt.com,https://swtantra.com/products/2-pc-set-lilac-prft-lux-panel-suit-set-with-schffli-on-sleeve-and-pants?utm_source=chatgpt.com,https://www.ekanalabel.com/products/pastel-shading-pichwai-blazer-three-piece-set?variant=44038856868080&country=IN&currency=INR&utm_source=chatgpt.com
Female,College,Light Warm,Spring,18,Office Professional Wear,"['#BBA35C', '#0B6F73', '#B8A8E7', '#C4E150']",https://images.openai.com/thumbnails/url/Klam1XicDclJDoIwAADAFwF1iQESYyBh0dIC4hK5EGzLFqUFKhFe5Xf8jc51vp9KSjGYmsZa0k9CMqrIe7tQy0HmsiYq4U9tqLgQdVvuuu3_TAtTwyMxvgYnttYbFMw22KOCVWB68xW_RV2KWERwfTu7_Zo7F7_pnHBSpEi8JbX9bJNkZWfh3lCgxMeMRtQeAaVw5JHz8Ar4VIAbvnqkh1UAgZhjKPTce6TOYW6tH5aaPnk,https://www.myntra.com/shirts/chemistry/chemistry-women-dusty-pink--cotton-solid-formal-shirt/17046128/buy?utm_source=chatgpt.com,https://www.flipkart.com/zunaira-garments-women-solid-formal-pink-shirt/p/itm1a045e0b78cdf?pid=SHTHGYHFPGBH7GH3&lid=LSTSHTHGYHFPGBH7GH3LJSACT&marketplace=FLIPKART&utm_source=chatgpt.com,https://allensolly.abfrl.in/p/women-pink-solid-long-sleeves-shirt-39945529.html?size=S&utm_source=chatgpt.com
Female,Office,Medium Cool,Summer,33,Office Professional Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/hfpXxnicDcnbEkJAGADgJ3JskGaaBpXGOC1KrkwWWaw2_o5P1ev0NvXdft9PA8CmhSBUAx5fDKqSg2KQ-fMEJyCYxxcqTM2FMTKcV9fl_xaGX-o2jlK1zk3FLB0kJaF289x-F5DWLsg9C1kT1f1xHhDNbdX-kUpMz0cqGbaVdqR3on0Xg-hufe7tFnhtbQ4GsFhFOwwipVQvTSWpfTX1oEOjjEk0g67KnmELCvoBfkc-dw,https://www.amazon.in/Powersutra-Stretch-Fit-Single-Button-Polyester-Stretchable/dp/B0FWR3J34R?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&psc=1&smid=A1PKTB0Q5QBE7A&utm_source=chatgpt.com,https://allensolly.abfrl.in/p/women-lilac-genericfit-blazer-39951924.html?size=XL&utm_source=chatgpt.com,https://dheerajsharma.com/products/pastel-green-cotton-blazer?variant=45098155114661&country=IN&currency=INR&utm_source=chatgpt.com
Female,Office,Deep Cool,Spring,19,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/tA1iu3icDcnhEoEwAADgJ5qSruTOuSRGLnalpT9dtqw4a7XF5am8jrfh-_t9P5VSQs40reSkG4QqKVAXro-YVIWqyYg0D01WjRA1Z4t2_r-ZG1JnQ1CURhlaQVbgYJhWcUMPoWHcuv0aOlF7RS6CTO8ErlKzrV2YHE5JkGJagyvwn_0Ww6UL6JHnGc-Nwn5ZVhfu7PhsBdJRYJDvXh_f8T0jEX4jbOd-2Xvec2KyH3FdPeM,https://www.amazon.in/KOTTY-Womens-Relaxed-Sleeve-Trouser/dp/B0CNGPQCQ6?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=AZZPXOJYUONSC&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/all+about+you/all-about-you-women-grey-melange-solid-smart-casual-blazer/18679472/buy?utm_source=chatgpt.com,https://vanheusenindia.abfrl.in/p/women-black-solid-blazer-40075820.html?size=M&utm_source=chatgpt.com
Male,College,Light Warm,Summer,35,Office Professional Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/mECu93icDcn_DkJAAADgJwoj7GytdbEjsZ1S6R_jyG8OV-Shep_epr5_v-8nZ4yOGs-nLRnelKXJisWtyGUji1hBONI1_Jh3lBZttu03_9N2bgIQwZKzCIZA41gHtRuOFESBCqOyzaf5iuweHy2wyBPwF1ibHslqUYSXJsyTBJs4kM9qP8Pm4SMbOU5Rd-sZX5V76RP2zIRJV06SWA22_YqM2d0H3u0QW6gKqh8llz4e,https://www.beyoung.in/pistachio-green-carbon-cotton-solid-shirt?utm_source=chatgpt.com,https://www.snitch.com/men-shirts/slim-fit-viscose-pastel-pink-shirt-4mss3993-03/8661209514146/buy?utm_source=chatgpt.com,https://www.amazon.in/Leriya-Fashion-Textured-Shirts-Stylish/dp/B0CLZZB55T?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1
Female,Office,Medium Warm,Spring,21,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/KGJqJnicDcndEkJAGADQJxItETNNQ79T2dIy4Y61tVJ28WlGT9Xr9DZ1bs_3wwFk56gqq2k7SGCFAnmNRrcOMijpiIqn2nEhZVnf5s3sf46LC3tDSUsf4YDPlV1fQiH8WBkDmvS9n2oRiU_BxgB-zfT7ysxCC7Nqmmv5Ilgr2ltP_MF2T5C-9_xVgmzzJaoQsWKLbGW4Mw9GImLs2RUbT2nXoKPH_CbCgpOA6-4PfrA9ow,https://www.amazon.in/Fabcurate-Signature-Versatile-Polyester-All-Season/dp/B0DFTR5MC1?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A34C0J4ITFNRWO&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/max/max-women-solid-notched-lapel-single-breasted-blazers/37354762/buy?utm_source=chatgpt.com,https://www.myntra.com/blazers/allen+solly+woman/allen-solly-woman-single-breasted-formal-blazer/35544297/buy?utm_source=chatgpt.com
Male,College,Deep Warm,Autumn,24,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/lXPHdHicDclhCoIwGADQE6XUyJwQMSTKFBGVol-xTdNZbbp9TfRQ3afb1Pv7vp8WoDeB69aS66mHuloAk0unMUBBcIerl2ta1fdCNrth-7-ApBU-8BzH72Q6RfuiEvrRmUsBhShXdkixnjrLEJYyWSd16M9iiIlRFma06RiXVxR1djpzWdK7yVQeZh4nDLLIIxXyPJxRNsYo1U9txwuJ_eRobiXJqc0H9QObeT-L,https://vanheusenindia.abfrl.in/p/men-navy-textured-slim-fit-formal-two-piece-suit-39751185.html?size=38&utm_source=chatgpt.com,https://mintobay.com/products/men-mustard-regular-fit-solid-casual-shirts-1?utm_source=chatgpt.com,https://blackberrys.com/products/cream-non-iron-solid-shirt-sylvia?variant=45536451657893&currency=INR&utm_source=chatgpt.com
Female,Office,Olive,Autumn,26,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/h88DCnicDclJDoIwAADAFwlWdhJj8CCLEZGiLBcChbDIUmiDlkf5H3-jc53vp6YUE53nywHNDNOy2NB8AFxFaEYbxKGx50k9YtwM1WHa_0833EIz0S3yyyD0vXkAJ-UxH7u1tVOY155tu_2k3u0Qq9M5LaH2RgnYhZK4kC32vUhcidMkeAKxc3XlmL5YumaGAqEFl4uYtFYQmlUvS12PQMGeTSQ4jEF1JYZyF344Rj5A,https://www.myntra.com/blazers/here%26now/herenow-notched-lapel-single-breasted-long-sleeves-blazer/37570564/buy?utm_source=chatgpt.com,https://www.amazon.in/RENE-Rust-Cotton-Blouse-D-005506-RUST-38/dp/B0DFVG5ZHM?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A20HYQVRR5HPI1&utm_source=chatgpt.com&th=1&psc=1,https://www.ajio.com/vero-moda-double-breasted-blazer-with-flap-pockets/p/466349861_orange?utm_source=chatgpt.com#gmf
Female,College,Light Warm,Spring,19,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://sandsofindia.com/cdn/shop/files/201202501_1_97752c1b-fa17-450a-ae24-bad23bcbf0ae.jpg?v=1739956362,https://dheerajsharma.com/products/pastel-green-cotton-blazer?variant=45098155049125&country=IN&currency=INR&utm_source=chatgpt.com,https://sandsofindia.com/products/green-blazer-jacket-2950?variant=49718546759960&country=IN&currency=INR&utm_source=chatgpt.com,https://www.ajio.com/kotty-women-single-breasted-blazer/p/700880384_green?utm_source=chatgpt.com#gmf
Male,College,Medium Cool,Autumn,27,Office Professional Wear,"['#9B7900', '#B7D14C', '#3ADD9A', '#D3DD1E']",https://images.openai.com/thumbnails/url/C1d0xHicDcnbCoIwAADQL_LGJEmIMNDZzdRE05dw05yW29SRl6_qd_qbOq_n-yFC8MFUlJLifuaiLCSBKJCrQeSixjJmrTIQxnlNq223-Z9pecUa4rBRO28FR_eQ9KmvttCnb4Dx6MWYxbvU0E6QgGjuoAUWdgksLcT65GqOsEc7usIMODekI4myqcuy3AGubi08VcPXeWKNYetHNQ2j8RHDisTJcz-je9TaSxn8AGxLPjw,https://www.amazon.in/Arrow-Self-Design-Collar-Polyester-ARAIBZ5062_Green_36/dp/B0DKZ165PY?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/shirts/manq/manq-men-mustard-yellow-semi-slim-fit-solid-formal-shirt/11919606/buy?utm_source=chatgpt.com,https://www.amazon.in/SREY-Solid-Formal-Mustard-Shirt/dp/B09VT66KC3?utm_source=chatgpt.com
Female,Office,Deep Warm,Spring,18,Office Professional Wear,"['#C3DFB4', '#981893', '#D2CB80', '#339F08']",https://images.openai.com/thumbnails/url/0Li23HicDcnbCoIwAADQLzJTm0whwkxLsfAytHqJZWuzdF42Ifuo_qe_qfN6vh8mZSdsVSW8HKZOkpsir9yYUSGxrMpZ2TaqYG3XVZyu-uX_bOdws7Yloj7oxXzb6t5TywFhTgXHteKhPDtH0CzG3X4xIJHSxnFTcDHBtIGXuw7ioC42Fjq-et5nb2YS9t6FWvKoMyPkHkIsGTBvMeTxeKeGOEnmn9xUxl5Q1Dj6AclSPX8,https://allensolly.abfrl.in/p/women-green-genericfit-blazer-39966954.html?size=L&utm_source=chatgpt.com,https://www.amazon.in/Fabcurate-Versatile-Everyday-Occasions-All-Season/dp/B0DFTRPLFF?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A34C0J4ITFNRWO&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/van+heusen+woman/van-heusen-woman-single-breasted-formal-blazer/35966507/buy?utm_source=chatgpt.com
Female,Office,Medium Cool,Autumn,27,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/ZAGFiHicDclRDoIgAADQE5mZWejWWlppmzrNauQfYgqrEAKZdqju023q_b7vhyjFpWeaN4ZfI1e32lAVm05aqZCieIK7pylJxzll7Vqs_udt0toN8enRU3kmzSipdscQcrDAR2dn0AcErJfRdPB1co-3l9KCzaw8FGnJKrdKQGxb-X0xHpatUG-LBOiYCOTHrjaQUyEr6q4F0kUhskDrPWmG2s5eNArzuYAZ-AFUuj4-,https://www.marksandspencer.in/tailored-single-breasted-blazer-with-wool/p/000000060689889002.html?utm_source=chatgpt.com,https://www.myntra.com/blazers/mango/mango-notched-lapel-single-breasted--blazer/36365578/buy?utm_source=chatgpt.com,https://www.amazon.in/Womens-Lightweight-Boyfriend-1906-Orange/dp/B099ZNKWVX?utm_source=chatgpt.com
Female,College,Olive,Spring,24,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/Dl_2ZXicDcndDoIgGADQJzL7WSvbWtNyUVpkpLVuHAGJTRH8WH8P1fv0NnVuz_cjrdUwcV2hWPvSVnDHXtSgU4CltmQd1tQuyEbrUhUzM_3fxN9yb8kSssZxHjqbZ9amkgMEo2rfQ8nhJsO8vVcoGuD9-xD7ITlTCvjKE2MAN02_QJoTz7vHu4iPHng5HNs-qXKxXsxJSrsXtZI0S7u5FEeZgKmrRWBRsL2xd3n6AT5XPrg,https://www.myntra.com/shirts/swaz/swaz-women-lemon-slim-fit-solid-spread-collar-formal-shirt/36618752/buy?utm_source=chatgpt.com,https://cantabilshop.com/products/cantabil-women-mint-blue-casual-blazer?variant=41568060702859&country=IN&currency=INR&utm_source=chatgpt.com,https://www.tatacliq.com/madame-mint-green-regular-fit-blazer/p-mp000000022608440?utm_source=chatgpt.com
Female,College,Medium Cool,Autumn,23,Office Professional Wear,"['#20C368', '#541F47', '#3F8F83', '#43559F']",https://images.openai.com/thumbnails/url/unAEr3icDclRDoIgAADQE6VYZOnWGugKzVqla_nlDBW1RBRq5qG6T7ep9_u-n1IpIW1dzznt30Ll2UTdONCYVKmqqEbbRpdlK0TF2bpb_c9Gh8za0ujhjx4gjTcujOzlsqStYYSeaRhOsbMZcyQLZE3MwAX-sWZ8txQRJuidnPfhTDURyqxjYb6I213jHbzweeBMVVwCOPjGyYSSGBAXIrkOPQb-nQ5DfvGgR37JIjw9,https://www.myntra.com/blazers/van+heusen+woman/van-heusen-woman-single-breasted-formal-blazer/35966507/buy?utm_source=chatgpt.com,https://www.flipkart.com/metronaut-women-solid-formal-purple-shirt/p/itm3efe95fc7f276?pid=SHTHEGQEM464GVMY&lid=LSTSHTHEGQEM464GVMYQ25PNP&marketplace=FLIPKART&utm_source=chatgpt.com,https://www.myntra.com/shirts/style+quotient/style-quotient-women-purple-formal-shirt/19472728/buy?utm_source=chatgpt.com
Female,Office,Light Cool,Summer,39,Office Professional Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/PzGap3icDcnbCoIwAADQL1LTEi8QoXiJsAxstXrT6VR0c84x04_qf_qbOq_n-2mEYJOraRVFfGGiKhVRUEOtJ5GLFqloINrUDIy1tD6M-_-53qV0YpQxENOVoBqakSUlbrf-I8XLUZHYphQPVu-Xa5iUoekt0oaZ-cRQydIoZfrIc3OdSHRFDjjdIn-2E5gM3e4OOEEcERlQHvehPs_nVxEYXc5BUPF3QtrND2Z-Pzc,https://www.myntra.com/dresses/berrylush/berrylush-women-pastel-green-solid-bishop-sleeves-dress/15598272/buy?utm_source=chatgpt.com,https://www.tatacliq.com/globus-women-yellow-collared-neck-tie-detail-bishop-sleeves-chiffon-party-shirt/p-mp000000027252292?utm_source=chatgpt.com,https://www.amazon.in/Van-Heusen-VWSFCRGBW42142-Women-Shirt/dp/B0BMQ98FYV?utm_source=chatgpt.com&th=1&psc=1
Male,College,Olive,Autumn,20,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/jTpAWHicDcltEoFAAADQE9FQdtSMMX2Jlm0LFX9MttSS2tpVOZbjuA3v7_t-CiEY1yQpq0j7ZiJLR-JaTcY5F4mgZEzqp8SLmjFa5ctm8T9NR6nqkL03uHKHWWIaGVXgFpSsRO0mP1mPmVpHkWdPgyB_2Q6eN5F7S_Cg96F7DxsIgiJRpphzeLkyKNBh7QxlvOqBEVIq4FqOjx0AxJexf8Q3qJ7LDbqYu3aVGhbqlB_bvz58,https://peterengland.abfrl.in/p/men-orange-full-sleeves-formal-shirt-734770.html?size=44&utm_source=chatgpt.com,https://www.myntra.com/shirts/raymond/raymond-slim-fit-pure-cotton-formal-shirt/22899106/buy?utm_source=chatgpt.com,https://www.beyours.in/products/the-deep-rust?variant=44965214388407&country=IN&currency=INR&utm_source=chatgpt.com
Male,Office,Olive,Spring,26,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/LCC2bXicDcnbEkJAAADQL4qkaWmmaUTJ2HRRqJedbbFMLZYtl6_qd_qbOq_n-8mEqJq5LCcFqftKJPFI3AtVoo3AIicSKZncZGVV5QVd8sX_5oYX6zY56a6FDPqIITuB9q26mmthv76ch5cW8me6v8346kKgDwMV8LqNCQyTLI0MayJo8aYagt6qxCMTRt0WHJR8f3SOu02PDfNK2XntAT8aB2zo_cFR0JR3NnYwMtsfooQ-qw,https://www.myntra.com/shirts/hancock/hancock-men-sky-blue-slim-fit-french-cuff-formal-shirt/14947476/buy?utm_source=chatgpt.com,https://www.amazon.in/Mens-Formal-Shirt-Light-Blue/dp/B0DKK47PMN?utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/mast+%26+harbour/mast--harbour-notched-lapel-single-breasted-semiformal-blazer/30102974/buy?utm_source=chatgpt.com
